k1 k2 k3
6.431075530192170708e-02 -1.060277564802562800e-02 2.617275835005664075e-03
6.409321812160462262e-02 -1.057129063086961751e-02 2.313412233970441045e-03
6.520535646293237897e-02 -1.022125953062416603e-02 1.554145658748756764e-03
6.385289762248005929e-02 -1.121484045516198125e-02 1.706904709800130537e-03
6.420584979256629965e-02 -1.173156650164283721e-02 1.765309828880831655e-03
6.386804152550082381e-02 -1.031276494696356516e-02 2.757424473844277690e-03
6.360787875190562768e-02 -8.114560180629309949e-03 1.851902689282675096e-03
6.399421111633929460e-02 -1.179090336257478111e-02 2.402491167292561403e-03
6.551501339446175187e-02 -1.231837746109296083e-02 1.061307469342603893e-03
6.367218167407487361e-02 -1.112576092903580505e-02 2.067467091016822467e-03
6.354320170685226477e-02 -1.230214346176648765e-02 -4.189118693023186069e-04
6.355401792499004721e-02 -1.145783449473958271e-02 2.931917251303983729e-04
6.291046580943188138e-02 -1.134555124269752413e-02 2.135061813494848471e-03
6.417443633072139608e-02 -9.922335651759150998e-03 3.108673171698606019e-03
6.296440427044946997e-02 -9.593876494759651097e-03 3.339265810853669914e-03
6.142284191436495067e-02 -1.194142615344725988e-02 4.809996662771334752e-03
6.394221765154212145e-02 -1.201761819345423254e-02 6.675624949239733485e-04
6.382993492893063170e-02 -1.004633914204917933e-02 2.530921289316950817e-03
6.363257928288709731e-02 -1.187507483217627169e-02 3.077207835319145657e-03
6.541689145514004156e-02 -8.183346241536798571e-03 3.747640410806357680e-03
6.414842981784349418e-02 -1.205887086948777276e-02 3.713172387991098278e-03
6.257895001561461501e-02 -8.858014892480378655e-03 3.573802292411817905e-03
6.385609261142219384e-02 -1.044663757804135951e-02 2.396460608992345698e-03
6.385137157798523311e-02 -1.025063574233822661e-02 2.609619951239094959e-03
6.267842889428446029e-02 -1.218423321614277299e-02 1.111357531374437824e-03
6.456586635029779031e-02 -1.185597256175006942e-02 2.398847638203194244e-03
6.421097744394946294e-02 -1.050984948740088520e-02 1.726857301472414785e-03
6.373022546275025624e-02 -1.053717095885525756e-02 2.996877515668419645e-03
6.415365533126812791e-02 -9.584054630139227093e-03 2.889288810194415302e-03
6.249472383882817561e-02 -1.061356014834229089e-02 3.002614220389679400e-03
6.376911091939371778e-02 -1.116796432513811332e-02 3.523663620203842939e-03
6.268210487576389434e-02 -1.274849660424079434e-02 1.690308754246958034e-03
6.255480976684910099e-02 -1.089324790437054546e-02 3.913816957443347344e-03
6.279795525048725846e-02 -1.082167169502534776e-02 5.017680973211799400e-03
6.296290960944592174e-02 -1.049255358408776595e-02 1.774528232719646548e-03
6.378864830467140257e-02 -1.115569923748307990e-02 1.340063336734309551e-03
6.497206928675117177e-02 -1.032640032628072413e-02 2.291485280209976105e-03
6.136196257824472200e-02 -1.402277826584670539e-02 3.472918001882485672e-04
6.411027751855793988e-02 -1.098609769982705764e-02 2.269573805563224189e-03
6.376224956957893264e-02 -1.211283763438528172e-02 3.189595082317669972e-03
6.465431289221720834e-02 -1.159087836550670714e-02 2.222528122487937852e-03
6.408987678696673185e-02 -9.027847270563452153e-03 4.088820385275276914e-03
6.419517925841064510e-02 -1.045450250594461006e-02 1.387312601605156237e-03
6.415700745453006837e-02 -9.180730269766373963e-03 2.294216885698197039e-03
6.454327103224727358e-02 -1.151841053118311808e-02 1.438996052078506116e-03
6.563904531895461969e-02 -9.276021177340471047e-03 2.425054352227201671e-03
6.205287053924676832e-02 -1.040965523487609456e-02 3.561896599596270363e-03
6.270245289478251771e-02 -1.225117811577065841e-02 8.452330875305252844e-04
6.462882962247340490e-02 -1.033976121035837248e-02 1.580838144445234628e-03
6.239316274792661154e-02 -9.412388076889738331e-03 3.494768250965285539e-03
6.461384425802590981e-02 -9.646232785835540113e-03 4.382274114490297690e-03
6.331791496874847325e-02 -9.805913952952521884e-03 5.455626321341958129e-03
6.544603771790105662e-02 -1.079190848624335397e-02 4.308967543148647938e-03
6.271788013040535681e-02 -8.961917309742786775e-03 3.376346894864518111e-03
6.435128754373201088e-02 -1.099629588337577846e-02 1.234391131892012550e-03
6.489174349879664461e-02 -1.030521612514938290e-02 1.534053353913961137e-03
6.411667311486610177e-02 -1.227666232640498012e-02 6.354880901967840945e-04
6.489852219039068948e-02 -1.040018134594691834e-02 2.517349805771493254e-03
6.314225666278777682e-02 -9.584092980312777788e-03 2.459639321094525544e-03
6.443662505940012108e-02 -1.316488240652874397e-02 3.717368745313281986e-03
6.320205723847913126e-02 -8.863791587917321801e-03 3.630969030565880939e-03
6.209731161093620666e-02 -1.155345101254262596e-02 1.873289039185571658e-03
6.424175353621386364e-02 -1.125375080810792072e-02 1.037097596930158794e-03
6.318222705862827637e-02 -1.216722290106395099e-02 2.626345431901502825e-03
6.341450564729164685e-02 -1.228218969913988379e-02 2.315805591317054990e-03
6.363082901940300684e-02 -1.121007383751757014e-02 2.607181406629813236e-03
6.170723169763378535e-02 -1.006958097748045233e-02 3.061501282324824436e-03
6.319623240399388497e-02 -1.083772089340080680e-02 2.060894851002276207e-03
6.360047946388625029e-02 -1.093524973636407494e-02 3.142097062858881240e-03
6.436888096313300722e-02 -1.097298806887173073e-02 4.250196301202865956e-03
6.403539300839752868e-02 -1.040161987457798032e-02 1.836263479023700351e-03
6.441893645992249895e-02 -9.702347239765582443e-03 2.327180478046558809e-03
6.408586884370420789e-02 -1.081140014802497995e-02 1.975891346911035074e-03
6.422942051652366646e-02 -1.063391563774171433e-02 3.447792987446796076e-03
6.569056639400713826e-02 -9.041675795502024382e-03 3.288878556768931594e-03
6.416761344922919386e-02 -1.162751239790729696e-02 2.832862286334808521e-03
6.351837020632652986e-02 -1.091832446055188144e-02 1.423545034488868377e-03
6.541336317031140601e-02 -9.016958033071051370e-03 2.790887847978915093e-03
6.442703916563519151e-02 -1.237426409320381560e-02 7.204778761037006207e-04
6.441388057156352542e-02 -1.175451717833513043e-02 1.881137867508514416e-03
6.359429562205967668e-02 -1.014368110791354083e-02 3.438328549776464849e-03
6.445313309022068782e-02 -1.060450026545947666e-02 3.449645916937124634e-03
6.495504368640855897e-02 -9.876859001364757251e-03 1.089177518660028321e-03
6.523172024930654067e-02 -1.035641117167059033e-02 4.364831525995455097e-04
6.528686645865314220e-02 -1.029754761158283016e-02 2.489576393655351660e-03
6.392670244415887826e-02 -1.090998880263452375e-02 4.125661920583056919e-03
6.511630983344093848e-02 -1.163585635338085233e-02 1.801380350730227842e-03
6.332948610938315959e-02 -1.118570497125685737e-02 1.209757143398298984e-03
6.515289051504166706e-02 -9.625004772222972571e-03 3.361337699053862371e-03
6.324847838301544956e-02 -1.196834818912009823e-02 8.897790479320821788e-04
6.351108914600703259e-02 -1.258435464807598769e-02 2.815359453701149484e-03
6.511630983344093848e-02 -1.163585635338085233e-02 1.801380350730227842e-03
6.448556258516804918e-02 -1.098060342577679427e-02 1.836460268254500039e-03
6.557575486787825536e-02 -1.018928120044915175e-02 8.797726486831497494e-04
6.208843314505804734e-02 -1.256806903527028785e-02 2.692903294265122649e-03
6.204999660740306844e-02 -9.148629927330897971e-03 4.353233880897436348e-03
6.422978813482690952e-02 -1.200352584182302895e-02 1.908941091337393314e-03
6.177884351472143210e-02 -1.314171081673554120e-02 2.650116944905245298e-03
6.244295549861350603e-02 -1.016555363068141760e-02 2.761248494029852618e-03
6.331554031911534874e-02 -1.195366791184092337e-02 3.073801245556936901e-03
6.492926464470014092e-02 -9.637796066712181475e-03 3.106578572343449141e-03
6.244370588902090069e-02 -1.155773635570007951e-02 3.096107930678410058e-03
6.449940854940558466e-02 -1.096167161661724954e-02 3.621915735799730029e-03
6.412253801819839394e-02 -1.208118556313540759e-02 2.202921112660558012e-03
6.577345884137622556e-02 -1.121423877722252382e-02 2.212020861240809877e-03
6.470977809075992293e-02 -9.628811250199764693e-03 3.463828695534298951e-03
6.510082362124713917e-02 -1.069179839808617749e-02 1.304752926469185392e-03
6.320079827780888948e-02 -1.066552505944641516e-02 3.273201566083350222e-03
6.509203079857658891e-02 -9.775221951734150427e-03 2.090775538287875657e-03
6.323725679930866650e-02 -1.189501672054700532e-02 1.428016362467060540e-03
6.653320581462646155e-02 -8.724414571905120264e-03 2.880648904961091716e-03
6.458529937035054069e-02 -1.030798732858981270e-02 3.472034208380936349e-03
6.520535646293237897e-02 -1.022125953062416603e-02 1.554145658748756764e-03
6.372750231265603138e-02 -1.115128180963667615e-02 2.773335698039280928e-03
6.309353306042150833e-02 -9.762969377514529867e-03 2.201669328383865087e-03
6.254114877693892072e-02 -1.155322360039047480e-02 3.227702354769518278e-03
6.531358050217209166e-02 -9.164019161649911149e-03 2.563207999906239043e-03
6.297001046335023999e-02 -1.023333557372982372e-02 3.106483928062481192e-03
6.357696354495531721e-02 -1.070931740746963734e-02 3.781434052914381394e-03
6.416681358075757013e-02 -1.181673604429420155e-02 2.542625127477424196e-03
6.368696516979030497e-02 -1.071926432445427513e-02 1.313205463112115945e-03
6.334321477096585551e-02 -1.065372876745708519e-02 2.933194712545467153e-03
6.504614339171543858e-02 -9.261217865862245158e-03 2.029085126692781182e-03
6.341543687252343409e-02 -1.303624979586313903e-02 1.972183585911405079e-03
6.551298237013572501e-02 -1.065350914310134178e-02 2.408048032306958630e-03
6.517959217209373657e-02 -9.479241025860243863e-03 4.049636251046553892e-03
6.271259071523357931e-02 -1.047557970272362804e-02 5.643002533322755143e-04
6.463117462331130492e-02 -1.109415713025239947e-02 1.838463121426173186e-03
6.288752776809128364e-02 -1.164353529061387671e-02 2.360587945836406520e-03
6.244253592207063552e-02 -1.361953906974809614e-02 3.260163972120186382e-03
6.155889100100908617e-02 -1.346448782026107849e-02 1.758760351912358466e-03
6.368538333505049942e-02 -9.283309791461968885e-03 1.038733226027405143e-03
6.434807816222828936e-02 -1.113277296804601746e-02 3.218048514159452256e-03
6.324602744968435553e-02 -9.847929446199915615e-03 4.161177621248707270e-04
6.277810855482043872e-02 -1.161059834154845594e-02 1.903836478662809806e-03
6.331054441156144796e-02 -1.025770199947659278e-02 2.562229959175169047e-03
6.396981188981992750e-02 -9.763823602763871401e-03 2.867257736771655630e-03
6.578785417543930869e-02 -9.351743617740354564e-03 3.917706592213979211e-03
6.445967684569639533e-02 -1.149710114937868566e-02 3.088154949380791936e-03
6.260890039394115258e-02 -1.058274541873020780e-02 7.821239990911943440e-04
6.402028120006161838e-02 -1.152634359726163737e-02 2.729452634523149568e-03
6.349097884794818736e-02 -1.125913661487301654e-02 2.087680686854970213e-03
6.244115470885466812e-02 -1.055222294721348819e-02 4.133356622245037970e-03
6.233213946868323974e-02 -1.018482661413183665e-02 2.173500027044333871e-03
6.316140227578376232e-02 -1.139798031865615902e-02 1.816086599362762288e-03
6.265155949343981234e-02 -1.018488571366954476e-02 2.173278194228772664e-03
6.528967879396360696e-02 -9.494425453902569090e-03 2.195719170940663156e-03
6.332948610938315959e-02 -1.118570497125685737e-02 1.209757143398298984e-03
6.499383194109362161e-02 -9.505578362699385053e-03 1.090499593185231819e-03
6.475498248996888750e-02 -1.023906648448186241e-02 5.387178096351613599e-03
6.358453361253799119e-02 -1.103813400899188168e-02 3.181321345268356415e-03
6.370843094652767213e-02 -1.135212255325215858e-02 3.199314517201901076e-03
6.126261431205604069e-02 -1.090407278468250030e-02 2.867761710573485390e-03
6.322294258781446796e-02 -1.110463974903980189e-02 2.082178904772385986e-03
6.537441313803002418e-02 -1.099474705107722494e-02 2.425059919494085281e-03
6.486980437672090760e-02 -1.041032010977868683e-02 2.213588262382965022e-03
6.291434892619443553e-02 -1.177272893997585723e-02 3.859419666991104059e-03
6.250779892462798859e-02 -1.163914506335969601e-02 2.173502456967485452e-03
6.407751048850460207e-02 -9.774326096751634330e-03 2.668772210058817373e-03
6.454631087259174449e-02 -1.043482016702920734e-02 2.469840019774641182e-03
6.346662454485013649e-02 -9.654822910081711784e-03 3.908857236572790828e-03
6.376806659620912199e-02 -1.079071866615963216e-02 1.436964724028627627e-03
6.255480976684910099e-02 -1.089324790437054546e-02 3.913816957443347344e-03
6.160426224507720150e-02 -9.426625335145752405e-03 1.512726222679394716e-03
6.343902141366442038e-02 -1.040307383693869769e-02 3.725021528490787825e-03
6.368969605367200137e-02 -1.106981533822734565e-02 1.071907846881853255e-03
6.358690195319488536e-02 -1.102435533639659071e-02 2.314882062106018989e-03
6.264149246577552232e-02 -1.336318635957919887e-02 1.960656520527542801e-03
6.432262812033337496e-02 -1.137659669674923046e-02 1.208583741944685430e-03
6.432354677895626982e-02 -8.623444645018712995e-03 3.669611499426461698e-03
6.499654009821143053e-02 -1.180677351433798150e-02 1.918473627820535543e-03
6.367011651752668699e-02 -1.110013540590668035e-02 2.249050111748210345e-03
6.631197350492668008e-02 -1.028579034342855247e-02 2.650362398729094737e-03
6.299383964200158670e-02 -9.865269495545503364e-03 1.640707043741460036e-03
6.104442732597545329e-02 -9.795678150181910682e-03 3.945495189578984707e-03
6.493986780104474277e-02 -9.540021240824841930e-03 2.013732527344672119e-03
6.194090421282183456e-02 -1.137485032254464956e-02 1.962719761472178637e-03
6.362745274121847650e-02 -1.123918224079578643e-02 2.485777233267150166e-03
6.412184979638294036e-02 -1.134085937238993314e-02 1.225156937766008758e-03
6.294282713725882217e-02 -1.033175394003416070e-02 4.068466636905493372e-03
6.360787875190562768e-02 -8.114560180629309949e-03 1.851902689282675096e-03
6.537441313803002418e-02 -1.099474705107722494e-02 2.425059919494085281e-03
6.304026089801925692e-02 -1.115754127630880221e-02 1.497345483540454825e-03
6.243579992383274657e-02 -1.138314947040042213e-02 2.293906979816129343e-03
6.421917697895077048e-02 -9.778074055058941227e-03 4.715813181488753836e-03
6.489051646945825924e-02 -1.289502671154449387e-02 1.530121051747518335e-04
6.461384425802590981e-02 -9.646232785835540113e-03 4.382274114490297690e-03
6.402565314014257991e-02 -9.271084550216274200e-03 3.914670711012410709e-03
6.344715161683484039e-02 -1.170478399847987849e-02 1.941320532903814677e-03
6.387073115253832922e-02 -1.134005326356171683e-02 2.030867838029595807e-03
6.388636242345702154e-02 -8.234737979444933798e-03 1.247559780162402210e-03
6.421917697895077048e-02 -9.778074055058941227e-03 4.715813181488753836e-03
6.209731161093620666e-02 -1.155345101254262596e-02 1.873289039185571658e-03
6.322759824193144307e-02 -1.179703352369662617e-02 2.016521339576721195e-03
6.391560093812592713e-02 -1.181586266327255830e-02 1.395496701710019494e-03
6.358753569166578079e-02 -1.184261459703725428e-02 2.368102147889933340e-03
6.306503426702797510e-02 -1.381650156086325354e-02 1.868791655295104492e-03
6.365184211619559496e-02 -9.027081237613060472e-03 3.632627051750908498e-03
6.244612110453662268e-02 -1.059311954661848465e-02 2.043172617252994594e-03
6.457003124880256184e-02 -1.232648095178258407e-02 2.526264055865395930e-03
6.334037191507441156e-02 -1.327654392802482541e-02 4.105105061660285770e-04
6.390277031290911292e-02 -1.063970730797993147e-02 4.362023609921258926e-03
6.344373947770712285e-02 -1.212722129676360727e-02 1.440325002381587227e-03
6.257192347125878351e-02 -1.077964273483808522e-02 2.298921714505700042e-03
6.486412314639297683e-02 -9.857640799020211952e-03 3.121851627671173857e-03
6.497416031531039193e-02 -1.049720303901732765e-02 3.202915339308054499e-03
6.314225666278777682e-02 -9.584092980312777788e-03 2.459639321094525544e-03
6.232077414668454884e-02 -1.376977456418046475e-02 2.666676926700611849e-03
6.405337483123021980e-02 -1.216388305956900284e-02 2.891605608108166470e-03
6.245344472155389681e-02 -9.632424663676628085e-03 7.723656235513465251e-04
6.414251591410130571e-02 -1.004990115098926273e-02 2.420053748008132999e-03
6.329199187843798091e-02 -9.819094144991352691e-03 1.089469588726355020e-03
6.451893406763917205e-02 -1.027826536803247426e-02 1.926604707937512595e-03
6.353248763188221182e-02 -1.238771428010905507e-02 3.186455664791615350e-03
6.460777299943373797e-02 -1.086109990222992872e-02 2.709166130796678007e-03
